acousticness,billboard_artist,billboard_df_index,billboard_name,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,popularity,release_date,speechiness,spotify_album,spotify_artist,spotify_song,tempo,time_signature,type,uri,valence
0.00629,pink,5117.0,raise your glass,0.7,203333.0,0.695,1.0,12lZTPlXwUtrQuhEty6098,0.0,7.0,0.0319,-4.973,1.0,74.0,2010-10-06,0.0897,Raise Your Glass,P!nk,Raise Your Glass,122.028,4.0,audio_features,spotify:track:12lZTPlXwUtrQuhEty6098,0.633
0.0049,lady gaga,5118.0,born this way,0.59,260253.0,0.817,0.0,6r2BECwMgEoRb5yLfp0Hca,0.0,11.0,0.283,-5.069,1.0,63.0,2011-01-01,0.157,Born This Way (Special Edition),Lady Gaga,Born This Way,123.895,4.0,audio_features,spotify:track:6r2BECwMgEoRb5yLfp0Hca,0.491
0.252,pink,5119.0,fuckin perfect,0.457,252918.0,0.42,0.0,41ZmTyXrxbmct7o5o9OYLl,0.0,4.0,0.262,-8.472,1.0,5.0,2011-03-10,0.0364,Fuckin perfect,Made famous by Pink,Fuckin perfect,154.851,4.0,audio_features,spotify:track:41ZmTyXrxbmct7o5o9OYLl,0.271
0.247,rihanna,5120.0,whats my name,0.705,263173.0,0.781,0.0,5xZtUAVUVfjBtVtMOgMkyy,0.0,2.0,0.107,-2.927,1.0,62.0,2010-11-16,0.0792,Loud,Rihanna,What's My Name?,100.008,4.0,audio_features,spotify:track:5xZtUAVUVfjBtVtMOgMkyy,0.55
0.0439,chris brown,5121.0,look at me now,0.764,223933.0,0.694,1.0,7EKTo6rVJ3XSS7QTd6ep2j,3.67e-06,11.0,0.18,-5.745,0.0,72.0,2011-02-01,0.189,Look At Me Now,Chris Brown,Look At Me Now,146.075,4.0,audio_features,spotify:track:7EKTo6rVJ3XSS7QTd6ep2j,0.581
0.0436,jeremih,5122.0,down on me,0.697,228453.0,0.577,0.0,0x3TibRgnSqzkcwrqBd4iX,0.0,2.0,0.11,-7.653,1.0,66.0,2010-01-01,0.127,All About You,Jeremih,Down On Me,160.035,4.0,audio_features,spotify:track:0x3TibRgnSqzkcwrqBd4iX,0.633
0.000165,lil wayne,5123.0,how to love,0.641,240307.0,0.667,0.0,4aX4Oycsk1fhHIee1zqsDe,3.22e-06,11.0,0.113,-6.252,1.0,69.0,2011-01-01,0.0538,Tha Carter IV (Deluxe),Lil Wayne,How To Love,154.025,4.0,audio_features,spotify:track:4aX4Oycsk1fhHIee1zqsDe,0.29
0.892,adele,5124.0,someone like you,0.559,285040.0,0.33,0.0,4kflIGfjdZJW4ot2ioixTB,0.0,9.0,0.0975,-8.251,1.0,77.0,2011-01-19,0.0285,21,Adele,Someone Like You,135.109,4.0,audio_features,spotify:track:4kflIGfjdZJW4ot2ioixTB,0.285
0.0929,onerepublic,5125.0,good life,0.636,253307.0,0.699,1.0,6OtCIsQZ64Vs1EbzztvAv4,0.0,6.0,0.115,-7.687,1.0,63.0,2009-01-01,0.0551,Waking Up,OneRepublic,Good Life,94.966,4.0,audio_features,spotify:track:6OtCIsQZ64Vs1EbzztvAv4,0.637
0.332,bruno mars,5126.0,the lazy song,0.738,190213.0,0.804,0.0,1ExfPZEiahqhLyajhybFeS,0.0,11.0,0.279,-3.851,1.0,72.0,2010-10-05,0.0621,Doo-Wops & Hooligans,Bruno Mars,The Lazy Song,174.943,4.0,audio_features,spotify:track:1ExfPZEiahqhLyajhybFeS,0.949
0.0228,britney spears,5127.0,till the world ends,0.693,237947.0,0.705,0.0,38iU2jg98IZZEIJPrP7aWD,0.0,8.0,0.202,-5.747,1.0,63.0,2011-03-25,0.0665,Femme Fatale (Deluxe Version),Britney Spears,Till the World Ends,131.951,4.0,audio_features,spotify:track:38iU2jg98IZZEIJPrP7aWD,0.45
0.0189,lupe fiasco,5128.0,the show goes on,0.591,239613.0,0.889,1.0,4NTWZqvfQTlOMitlVn6tew,0.0,7.0,0.155,-3.839,1.0,70.0,2011-03-04,0.115,Lasers,Lupe Fiasco,The Show Goes On,143.067,4.0,audio_features,spotify:track:4NTWZqvfQTlOMitlVn6tew,0.65
0.000391,lady gaga,5129.0,the edge of glory,0.583,320587.0,0.77,0.0,0JNdS1n0ifOP25XvhwAMgM,0.00993,9.0,0.109,-6.433,1.0,60.0,2011-01-01,0.0401,Born This Way,Lady Gaga,The Edge Of Glory,127.973,4.0,audio_features,spotify:track:0JNdS1n0ifOP25XvhwAMgM,0.401
0.00709,kesha,5130.0,we r who we r,0.734,204150.0,0.821,0.0,0Ji2g9AlYLVHAMG5PJoHPU,0.00281,8.0,0.127,-4.893,1.0,65.0,2010-11-19,0.0406,Cannibal,Kesha,We R Who We R,119.993,4.0,audio_features,spotify:track:0Ji2g9AlYLVHAMG5PJoHPU,0.648
0.0646,wiz khalifa,5131.0,black and yellow,0.684,217667.0,0.834,1.0,5A6OHHy73AR5tLxgTc98zz,0.0,2.0,0.271,-4.524,0.0,74.0,2011-03-29,0.0675,Rolling Papers,Wiz Khalifa,Black And Yellow,164.02,4.0,audio_features,spotify:track:5A6OHHy73AR5tLxgTc98zz,0.538
0.0764,hot chelle rae,5132.0,tonight tonight,0.686,200467.0,0.783,0.0,2i0AUcEnsDm3dsqLrFWUCq,0.0,4.0,0.163,-4.977,1.0,67.0,2011-11-25,0.119,Whatever,Hot Chelle Rae,Tonight Tonight,99.978,4.0,audio_features,spotify:track:2i0AUcEnsDm3dsqLrFWUCq,0.814
0.00272,kesha,5133.0,blow,0.752,218825.0,0.73,0.0,5FQazQxWUHsJ8QDaXLdFzR,3.62e-05,11.0,0.175,-3.897,0.0,61.0,2010-11-19,0.0412,Cannibal,Kesha,Blow,120.032,4.0,audio_features,spotify:track:5FQazQxWUHsJ8QDaXLdFzR,0.769
0.343,bad meets evil,5134.0,lighters,0.651,303813.0,0.671,1.0,5zpDHEU12zATwLGvozxPw2,0.0,0.0,0.119,-8.183,1.0,61.0,2011-01-01,0.27,Hell: The Sequel (Deluxe),Bad Meets Evil,Lighters,90.135,4.0,audio_features,spotify:track:5zpDHEU12zATwLGvozxPw2,0.161
0.402,the band perry,5135.0,if i die young,0.594,222773.0,0.502,0.0,4u26EevCNXMhlvE1xFBJwX,0.0,4.0,0.287,-6.564,1.0,64.0,2010-10-12,0.0281,The Band Perry,The Band Perry,If I Die Young,130.674,4.0,audio_features,spotify:track:4u26EevCNXMhlvE1xFBJwX,0.314
0.0319,gym class heroes,5136.0,stereo hearts,0.646,210960.0,0.795,0.0,0qOnSQQF0yzuPWsXrQ9paz,0.0,9.0,0.267,-3.293,1.0,77.0,2011-11-11,0.0976,The Papercut Chronicles II,Gym Class Heroes,Stereo Hearts (feat. Adam Levine),89.99,4.0,audio_features,spotify:track:0qOnSQQF0yzuPWsXrQ9paz,0.796
0.0782,the black eyed peas,5137.0,the time dirty bit,0.829,307640.0,0.798,0.0,7vWFaMq63AwkFDhS2OAg5u,3.78e-06,6.0,0.59,-7.808,0.0,56.0,2010-01-01,0.0776,The Beginning (Deluxe),The Black Eyed Peas,The Time (Dirty Bit),127.991,4.0,audio_features,spotify:track:7vWFaMq63AwkFDhS2OAg5u,0.482
0.155,diddy  dirty money,5138.0,coming home,0.353,238693.0,0.822,0.0,6Iocm6VMu6bVNYwiDoyQFW,0.0,7.0,0.332,-1.866,1.0,62.0,2010-01-01,0.232,Last Train To Paris,Diddy - Dirty Money,Coming Home,167.905,4.0,audio_features,spotify:track:6Iocm6VMu6bVNYwiDoyQFW,0.237
0.0435,pitbull,5139.0,hey baby drop it to the floor,0.595,234453.0,0.913,0.0,3rfhI32Il2hVRKDkuGeeen,0.0,10.0,0.259,-3.428,0.0,61.0,2011-06-17,0.0884,Planet Pit (Deluxe Version),Pitbull,Hey Baby (Drop It To the Floor),128.021,4.0,audio_features,spotify:track:3rfhI32Il2hVRKDkuGeeen,0.762
0.119,rihanna,5140.0,only girl in the world,0.78,235520.0,0.714,0.0,6jAsmDJI8iPhGWtS27kZ67,4.1e-06,11.0,0.217,-4.155,0.0,64.0,2010-11-15,0.0382,Loud,Rihanna,Only Girl (In The World),125.924,4.0,audio_features,spotify:track:6jAsmDJI8iPhGWtS27kZ67,0.666
0.000683,lil wayne,5141.0,6 foot 7 foot,0.377,248587.0,0.738,1.0,0z5ZPs57J2KERwM1tBM2GF,0.0,2.0,0.319,-5.32,1.0,72.0,2011-01-01,0.311,Tha Carter IV (Deluxe),Lil Wayne,6 Foot 7 Foot,80.846,4.0,audio_features,spotify:track:0z5ZPs57J2KERwM1tBM2GF,0.57
0.446,lady antebellum,5142.0,just a kiss,0.593,218840.0,0.639,0.0,2nRvKHh2mtOfIQ4jcAkP9q,0.0,1.0,0.0998,-5.826,1.0,61.0,2011-09-13,0.0307,Own The Night,Lady Antebellum,Just a Kiss,142.881,4.0,audio_features,spotify:track:2nRvKHh2mtOfIQ4jcAkP9q,0.332
0.347,jason aldean,5143.0,dirt road anthem,0.68,229400.0,0.741,0.0,2qYsSHsYkihWx043HVJQRV,1.87e-06,2.0,0.117,-5.055,1.0,71.0,2010-11-02,0.0357,My Kinda Party,Jason Aldean,Dirt Road Anthem,127.024,4.0,audio_features,spotify:track:2qYsSHsYkihWx043HVJQRV,0.635
0.00622,taio cruz,5144.0,dynamite,0.75,203867.0,0.78,0.0,1DqdF42leyFIzqNDv9CjId,0.0,4.0,0.0263,-3.155,1.0,72.0,2010-01-01,0.0898,Rokstarr,Taio Cruz,Dynamite,119.985,4.0,audio_features,spotify:track:1DqdF42leyFIzqNDv9CjId,0.824
0.00544,waka flocka flame,5145.0,no hands,0.76,263773.0,0.595,1.0,03tqyYWC9Um2ZqU0ZN849H,0.0,1.0,0.241,-6.366,1.0,75.0,2010-10-01,0.0391,Flockaveli,Waka Flocka Flame,No Hands (feat. Roscoe Dash and Wale),131.497,4.0,audio_features,spotify:track:03tqyYWC9Um2ZqU0ZN849H,0.361
0.00379,britney spears,5146.0,i wanna go,0.696,210267.0,0.546,0.0,5cCAZS9VhLGEDV4NCfieeg,3.8e-06,5.0,0.332,-6.55,1.0,62.0,2011-03-25,0.0414,Femme Fatale (Deluxe Version),Britney Spears,I Wanna Go,130.002,4.0,audio_features,spotify:track:5cCAZS9VhLGEDV4NCfieeg,0.787
0.058,dj khaled,5147.0,im on one,0.508,296147.0,0.809,1.0,608a1wIsSd5KzMEqm1O7w3,0.0,11.0,0.608,-3.454,0.0,64.0,2011-01-01,0.292,We The Best Forever,DJ Khaled,I'm On One,149.999,4.0,audio_features,spotify:track:608a1wIsSd5KzMEqm1O7w3,0.489
0.0191,cobra starship,5148.0,you make me feel,0.668,215693.0,0.857,0.0,16Of7eeW44kt0a1M0nitHM,6.71e-06,7.0,0.0385,-2.944,0.0,62.0,2011-08-29,0.0535,Night Shades,Cobra Starship,You Make Me Feel... - feat. Sabi,131.959,4.0,audio_features,spotify:track:16Of7eeW44kt0a1M0nitHM,0.748
0.000393,chris brown,5149.0,yeah 3x,0.712,241667.0,0.889,1.0,5PypFTXJ4Ij2nMvxKRjjv2,1.08e-06,11.0,0.0907,-3.206,0.0,53.0,2011-03-22,0.0458,F.A.M.E.,Chris Brown,Yeah 3x,129.95,4.0,audio_features,spotify:track:5PypFTXJ4Ij2nMvxKRjjv2,0.66
0.371,nicki minaj,5150.0,moment 4 life,0.684,279307.0,0.884,1.0,0ConttVd0Ebk3dLNquOmh0,0.0,11.0,0.199,-3.875,1.0,62.0,2010-01-01,0.251,Pink Friday (Deluxe),Nicki Minaj,Moment 4 Life,97.919,4.0,audio_features,spotify:track:0ConttVd0Ebk3dLNquOmh0,0.373
0.0996,dr dre,5151.0,i need a doctor,0.591,283733.0,0.934,1.0,70ATm56tH7OrQ1zurYssz0,1.81e-06,3.0,0.348,-4.389,1.0,65.0,2011-02-01,0.437,I Need A Doctor,Dr. Dre,I Need A Doctor,155.968,4.0,audio_features,spotify:track:70ATm56tH7OrQ1zurYssz0,0.452
0.0413,nelly,5152.0,just a dream,0.554,237800.0,0.764,0.0,3ZdJffjzJWFimSQyxgGIxN,0.0,1.0,0.123,-6.129,1.0,65.0,2010-01-01,0.031,5.0,Nelly,Just A Dream - Main,90.0,4.0,audio_features,spotify:track:3ZdJffjzJWFimSQyxgGIxN,0.0991
0.176,kelly rowland,5153.0,motivation,0.721,231173.0,0.668,0.0,4Cv5dkUBqepa0siwGREihD,0.000104,9.0,0.0732,-5.561,0.0,67.0,2011-04-11,0.0505,Motivation,Kelly Rowland,Motivation,140.919,4.0,audio_features,spotify:track:4Cv5dkUBqepa0siwGREihD,0.271
0.0399,edward maya,5154.0,stereo love,0.775,185120.0,0.726,0.0,11Iv8RCFmeImLOpaHYxKb4,0.0235,9.0,0.11,-5.629,1.0,57.0,2009,0.0369,Stereo Love,Edward Maya,Stereo Love - Radio Edit,126.999,4.0,audio_features,spotify:track:11Iv8RCFmeImLOpaHYxKb4,0.206
0.726,christina perri,5155.0,jar of hearts,0.349,246587.0,0.348,0.0,0HZhYMZOcUzZKSFwPOti6m,0.0,3.0,0.12,-6.142,1.0,74.0,2011-05-10,0.0316,lovestrong.,Christina Perri,Jar of Hearts,74.541,4.0,audio_features,spotify:track:0HZhYMZOcUzZKSFwPOti6m,0.0886
0.0524,wiz khalifa,5156.0,roll up,0.523,227773.0,0.805,1.0,53DB6LJV9B8sz0p1s6tlGS,0.0,3.0,0.0914,-5.473,1.0,64.0,2011-03-29,0.192,Rolling Papers,Wiz Khalifa,Roll Up,125.358,5.0,audio_features,spotify:track:53DB6LJV9B8sz0p1s6tlGS,0.602
0.115,lmfao,5157.0,sexy and i know it,0.698,199480.0,0.875,0.0,0obBFrPYkSoBJbvHfUIhkv,0.0,7.0,0.166,-4.164,1.0,60.0,2011-01-01,0.322,Sorry For Party Rocking (Deluxe Version),LMFAO,Sexy And I Know It,129.986,4.0,audio_features,spotify:track:0obBFrPYkSoBJbvHfUIhkv,0.734
0.166,far east movement,5158.0,rocketeer,0.666,211253.0,0.819,0.0,45sDIKapDyxPl307QpEAwl,0.0,4.0,0.261,-6.053,0.0,60.0,2010-10-12,0.0466,Free Wired,Far East Movement,Rocketeer,95.999,4.0,audio_features,spotify:track:45sDIKapDyxPl307QpEAwl,0.408
0.0724,kanye west,5159.0,all of the lights,0.558,299613.0,0.794,1.0,22L7bfCiAkJo5xGSQgmiIO,2.15e-05,1.0,0.19,-3.234,1.0,72.0,2010-01-01,0.0533,My Beautiful Dark Twisted Fantasy,Kanye West,All Of The Lights,142.156,4.0,audio_features,spotify:track:22L7bfCiAkJo5xGSQgmiIO,0.297
0.0103,britney spears,5160.0,hold it against me,0.648,228827.0,0.722,0.0,7Dyq1bhhjknLKEGg4k5NLr,0.0,0.0,0.24,-4.813,0.0,59.0,2011-03-25,0.0427,Femme Fatale (Deluxe Version),Britney Spears,Hold It Against Me,132.973,4.0,audio_features,spotify:track:7Dyq1bhhjknLKEGg4k5NLr,0.389
0.00166,usher,5161.0,more,0.551,219987.0,0.893,0.0,0aBKFfdyOD1Ttvgv0cfjjJ,0.0,7.0,0.348,-2.628,1.0,60.0,2011-01-26,0.0543,More,Usher,More - RedOne Jimmy Joker Remix,125.083,4.0,audio_features,spotify:track:0aBKFfdyOD1Ttvgv0cfjjJ,0.794
0.00448,avril lavigne,5162.0,what the hell,0.571,220627.0,0.932,0.0,5zTzDqrEmseqL2G8ElgBu7,0.00939,6.0,0.117,-3.68,0.0,64.0,2011-03-04,0.0576,Goodbye Lullaby,Avril Lavigne,What the Hell,150.014,4.0,audio_features,spotify:track:5zTzDqrEmseqL2G8ElgBu7,0.864
0.0587,tinie tempah,5163.0,written in the stars,0.644,219560.0,0.945,1.0,61HQWI1Woxup7CnGwVUsdI,0.0,7.0,0.184,-3.534,1.0,56.0,2010-05-31,0.0717,Disc-Overy,Tinie Tempah,Written In The Stars (feat. Eric Turner),91.017,4.0,audio_features,spotify:track:61HQWI1Woxup7CnGwVUsdI,0.573
0.0205,trey songz,5164.0,bottoms up,0.845,242013.0,0.601,1.0,2IpGdrWvIZipmaxo1YRxw5,0.0,1.0,0.385,-5.283,1.0,68.0,2010-09-13,0.161,"Passion, Pain & Pleasure",Trey Songz,Bottoms Up - feat. Nicki Minaj,74.008,4.0,audio_features,spotify:track:2IpGdrWvIZipmaxo1YRxw5,0.329
0.03,usher,5165.0,dj got us fallin in love,0.666,222160.0,0.878,0.0,5tXyNhNcsnn7HbcABntOSf,0.0,7.0,0.0828,-2.85,0.0,68.0,2010-07-13,0.0973,DJ Got Us Fallin' In Love,Usher,DJ Got Us Fallin' In Love,119.932,4.0,audio_features,spotify:track:5tXyNhNcsnn7HbcABntOSf,0.669
0.0328,the script,5166.0,for the first time,0.396,252853.0,0.629,1.0,09ZcYBGFX16X8GMDrvqQwt,0.0,9.0,0.183,-4.78,1.0,64.0,2011-01-18,0.0287,Science & Faith,The Script,For the First Time,173.794,4.0,audio_features,spotify:track:09ZcYBGFX16X8GMDrvqQwt,0.358
0.00167,blake shelton,5167.0,honey bee,0.481,210720.0,0.849,0.0,0gY2iq0xJPRoIB1PScKSw4,1.49e-06,4.0,0.121,-5.131,1.0,67.0,2011-07-11,0.0385,Red River Blue (Deluxe),Blake Shelton,Honey Bee,205.57,4.0,audio_features,spotify:track:0gY2iq0xJPRoIB1PScKSw4,0.723
0.129,jason aldean,5168.0,dont you wanna stay,0.445,256440.0,0.631,0.0,7CZiLgkiVHhFcDkI2Y4lZ4,0.0,11.0,0.0911,-4.798,1.0,59.0,2010-11-02,0.0304,My Kinda Party,Jason Aldean,Don't You Wanna Stay (with Kelly Clarkson),143.846,4.0,audio_features,spotify:track:7CZiLgkiVHhFcDkI2Y4lZ4,0.152
0.0253,rihanna,5169.0,we found love,0.737,215227.0,0.758,0.0,6qn9YLKt13AGvpq9jfO8py,0.0019,1.0,0.169,-4.389,1.0,66.0,2011-11-18,0.057,Talk That Talk,Rihanna,We Found Love,128.007,4.0,audio_features,spotify:track:6qn9YLKt13AGvpq9jfO8py,0.608
0.203,keri hilson,5170.0,pretty girl rock,0.665,243920.0,0.882,0.0,2Adn2LNgkHMH5TelQVAu4n,0.0,11.0,0.085,-4.968,0.0,63.0,2010-01-01,0.251,No Boys Allowed,Keri Hilson,Pretty Girl Rock,160.023,4.0,audio_features,spotify:track:2Adn2LNgkHMH5TelQVAu4n,0.885
0.0933,lady gaga,5171.0,you and i,0.5,307347.0,0.716,0.0,6rkAY9rk1NTFB94QxG3LJR,0.0,2.0,0.0931,-5.194,1.0,59.0,2011-01-01,0.0558,Born This Way,Lady Gaga,You And I,127.066,4.0,audio_features,spotify:track:6rkAY9rk1NTFB94QxG3LJR,0.52
0.00738,far east movement,5172.0,like a g6,0.352,216893.0,0.843,0.0,4DvhkX2ic4zWkQeWMwQ2qf,0.0,7.0,0.0883,-7.983,0.0,70.0,2010-10-12,0.482,Free Wired,Far East Movement,Like A G6,165.29,5.0,audio_features,spotify:track:4DvhkX2ic4zWkQeWMwQ2qf,0.727
0.211,david guetta,5173.0,without you,0.606,208135.0,0.612,0.0,7rGMKCgeYXpBecQ1FPb3oc,3.7e-06,2.0,0.128,-3.676,1.0,57.0,2011-08-31,0.028,Nothing But The Beat,David Guetta,Without You (feat. Usher),127.882,4.0,audio_features,spotify:track:7rGMKCgeYXpBecQ1FPb3oc,0.477
0.121,taylor swift,5174.0,back to december,0.527,293027.0,0.667,0.0,3DrjZArsPsoqbLzUZZV1Id,0.0,2.0,0.415,-4.662,1.0,60.0,2010-01-01,0.0288,Speak Now,Taylor Swift,Back To December,141.901,4.0,audio_features,spotify:track:3DrjZArsPsoqbLzUZZV1Id,0.313
0.0132,katy perry,5175.0,teenage dream,0.719,227760.0,0.804,0.0,55qBw1900pZKfXJ6Q9A2Lc,3.02e-06,10.0,0.139,-4.581,1.0,70.0,2012-03-12,0.0355,Katy Perry - Teenage Dream: The Complete Confection,Katy Perry,Teenage Dream,119.999,4.0,audio_features,spotify:track:55qBw1900pZKfXJ6Q9A2Lc,0.605
0.0006,eli young band,5176.0,crazy girl,0.358,200707.0,0.708,0.0,1nVLAEzhBXMJLR5zAl90Nl,0.00498,4.0,0.281,-3.736,1.0,67.0,2011-01-01,0.0315,Life At Best,Eli Young Band,Crazy Girl,150.966,3.0,audio_features,spotify:track:1nVLAEzhBXMJLR5zAl90Nl,0.227
0.019,rihanna,5177.0,cheers drink to that,0.578,261747.0,0.908,0.0,46MDLc0Yip6xCMSsdePOAU,0.0,9.0,0.289,-3.544,1.0,54.0,2010-11-16,0.0396,Loud,Rihanna,Cheers (Drink To That),79.987,4.0,audio_features,spotify:track:46MDLc0Yip6xCMSsdePOAU,0.718
0.0881,selena gomez and the scene,5178.0,who says,0.679,195613.0,0.933,0.0,3TcL0dyCMyr0kyTTc4NLgI,0.0,9.0,0.156,-2.86,1.0,61.0,2011-01-01,0.0509,When The Sun Goes Down,Selena Gomez & The Scene,Who Says,101.006,4.0,audio_features,spotify:track:3TcL0dyCMyr0kyTTc4NLgI,0.78
0.208,jake owen,5179.0,barefoot blue jean night,0.6,167427.0,0.808,0.0,3ts6xK5GzfMAAriT9AIBmP,0.0,4.0,0.196,-4.679,1.0,72.0,2011-08-26,0.0403,Barefoot Blue Jean Night,Jake Owen,Barefoot Blue Jean Night,172.016,4.0,audio_features,spotify:track:3ts6xK5GzfMAAriT9AIBmP,0.809
0.432,zac brown band,5180.0,knee deep,0.715,203173.0,0.584,0.0,1yEwEiTpsaPhQi9lb5EVV4,1.41e-06,8.0,0.095,-8.231,1.0,70.0,2010-09-20,0.0296,You Get What You Give (Deluxe),Zac Brown Band,Knee Deep (feat. Jimmy Buffett),90.987,4.0,audio_features,spotify:track:1yEwEiTpsaPhQi9lb5EVV4,0.61
0.0293,luke bryan,5181.0,country girl shake it for me,0.645,225560.0,0.904,0.0,0yD66650JxhqKbW76C2qCo,0.0,2.0,0.0834,-4.532,1.0,71.0,2011-08-05,0.0462,Tailgates & Tanlines,Luke Bryan,Country Girl (Shake It For Me),105.97,4.0,audio_features,spotify:track:0yD66650JxhqKbW76C2qCo,0.671
0.0603,brad paisley,5182.0,remind me,0.485,271907.0,0.726,0.0,4ABua0yuWcpTotImEEJTaw,1.75e-05,5.0,0.225,-4.2,1.0,60.0,2011-05-23,0.0327,This Is Country Music,Brad Paisley,Remind Me,140.781,4.0,audio_features,spotify:track:4ABua0yuWcpTotImEEJTaw,0.288
0.00331,dev,5183.0,in the dark,0.751,226227.0,0.82,0.0,1pbHy9VBpSyZh56xuujZz0,0.00043,8.0,0.335,-4.23,1.0,52.0,2012-03-26,0.0918,The Night The Sun Came Up,DEV,In The Dark,124.965,4.0,audio_features,spotify:track:1pbHy9VBpSyZh56xuujZz0,0.422
0.0693,new boyz,5184.0,backseat,0.595,224093.0,0.923,1.0,4dWjQ3wEfW6KPaaxCoaPH4,0.0,7.0,0.505,-3.449,1.0,47.0,2011-05-13,0.144,Too Cool To Care,New Boyz,Backseat - feat. The Cataracs & Dev,125.029,4.0,audio_features,spotify:track:4dWjQ3wEfW6KPaaxCoaPH4,0.782
0.335,drake,5185.0,headlines,0.64,235987.0,0.554,1.0,7kfTqGMzIHFWeBeOJALzRf,0.000181,6.0,0.0915,-7.498,0.0,73.0,2011-11-15,0.118,Take Care (Deluxe),Drake,Headlines,151.991,4.0,audio_features,spotify:track:7kfTqGMzIHFWeBeOJALzRf,0.383
0.143,beyonce knowles,5186.0,best thing i never had,0.545,253747.0,0.649,0.0,3lBRNqXjPp2j3JMTCXDTNO,1.57e-05,6.0,0.0894,-4.062,1.0,72.0,2011,0.0324,4,Beyoncé,Best Thing I Never Had,99.099,4.0,audio_features,spotify:track:3lBRNqXjPp2j3JMTCXDTNO,0.297
0.02,jason derulo,5187.0,dont wanna go home,0.671,206080.0,0.808,0.0,1r3myKmjWoOqRip99CmSj1,0.0,2.0,0.134,-4.861,0.0,63.0,2011-09-16,0.0652,Future History (Deluxe Version),Jason Derulo,Don't Wanna Go Home,121.956,4.0,audio_features,spotify:track:1r3myKmjWoOqRip99CmSj1,0.637
0.0292,david guetta,5188.0,where them girls at,0.662,210081.0,0.873,1.0,63rbP24OzfaQCJjsHWZXnY,0.0,0.0,0.224,-3.116,0.0,56.0,2011-08-26,0.0395,Nothing But the Beat 2.0,David Guetta,Where Them Girls At (feat. Nicki Minaj & Flo Rida),129.902,4.0,audio_features,spotify:track:63rbP24OzfaQCJjsHWZXnY,0.592
0.0341,chris brown,5189.0,she aint you,0.634,248107.0,0.716,0.0,4QczAMpo49owCaNZgtoIvv,0.0,2.0,0.0877,-6.502,1.0,51.0,2011-04-04,0.128,F.A.M.E. (Deluxe Version),Chris Brown,She Ain't You,91.039,4.0,audio_features,spotify:track:4QczAMpo49owCaNZgtoIvv,0.619
0.183,rodney atkins,5190.0,take a back road,0.581,209427.0,0.856,0.0,7B6m8tHAYZsOKOKMU5SR2n,0.0,3.0,0.0871,-4.0,1.0,69.0,2011-10-04,0.0783,Take A Back Road,Rodney Atkins,Take A Back Road,169.902,4.0,audio_features,spotify:track:7B6m8tHAYZsOKOKMU5SR2n,0.918
0.00296,mike posner,5191.0,please dont go,0.699,196813.0,0.882,0.0,6jg5SRvdGxvJ0DzNV0UqEK,0.0544,4.0,0.13,-3.896,0.0,62.0,2010-08-06,0.0311,31 Minutes to Takeoff,Mike Posner,Please Don't Go,120.016,4.0,audio_features,spotify:track:6jg5SRvdGxvJ0DzNV0UqEK,0.657
0.0275,miguel,5192.0,sure thing,0.684,195373.0,0.603,0.0,0JXXNGljqupsJaZsgSbMZV,0.000311,11.0,0.191,-8.127,0.0,74.0,2010-11-26,0.0989,All I Want Is You,Miguel,Sure Thing,81.0,4.0,audio_features,spotify:track:0JXXNGljqupsJaZsgSbMZV,0.504
0.0314,jessie j,5193.0,price tag,0.646,223053.0,0.843,0.0,5mvKuE9Lf9ARVXVXA32kK9,2.39e-06,5.0,0.247,-3.882,1.0,62.0,2011-01-01,0.177,Who You Are (Platinum Edition),Jessie J,Price Tag,174.904,4.0,audio_features,spotify:track:5mvKuE9Lf9ARVXVXA32kK9,0.647
0.00481,blake shelton,5194.0,god gave me you,0.483,229533.0,0.844,0.0,0w9LJae3sVlZlH2CnxTInF,7.29e-05,2.0,0.405,-5.043,1.0,63.0,2011-07-11,0.0314,Red River Blue (Deluxe),Blake Shelton,God Gave Me You,151.977,4.0,audio_features,spotify:track:0w9LJae3sVlZlH2CnxTInF,0.543
0.000475,lil wayne,5195.0,she will,0.357,305840.0,0.847,1.0,3FFcZZq3Z3EJrhUecwcMdG,0.0,8.0,0.272,-4.881,1.0,65.0,2011-01-01,0.0524,Tha Carter IV (Deluxe),Lil Wayne,She Will,97.408,5.0,audio_features,spotify:track:3FFcZZq3Z3EJrhUecwcMdG,0.0806
0.039,thompson square,5196.0,are you gonna kiss me or not,0.485,184920.0,0.701,0.0,2TAcwD5KcV9uY3O1tLGV15,0.0,8.0,0.0977,-3.807,1.0,62.0,2011-02-08,0.0288,Thompson Square,Thompson Square,Are You Gonna Kiss Me Or Not,151.948,4.0,audio_features,spotify:track:2TAcwD5KcV9uY3O1tLGV15,0.613
0.000392,neon trees,5197.0,animal,0.486,212293.0,0.831,0.0,1fBl642IhJOE5U319Gy2Go,0.0,5.0,0.363,-5.5,1.0,65.0,2010-01-01,0.0506,Habits,Neon Trees,Animal,148.026,4.0,audio_features,spotify:track:1fBl642IhJOE5U319Gy2Go,0.8
0.437,kenny chesney,5198.0,you and tequila,0.691,242840.0,0.454,0.0,1t2hJFgJyUPD2crOafMUEk,0.00227,6.0,0.0783,-9.13,1.0,64.0,2010-09-28,0.0256,Hemingway's Whiskey,Kenny Chesney,You and Tequila,135.839,4.0,audio_features,spotify:track:1t2hJFgJyUPD2crOafMUEk,0.35
